449,10,3
46270,1000,1
46485,1000,1
6969,1000,1
73191,1000,1
74653,1000,1
83703,1000,1
147044,1000,2
158442,1000,4
170825,1000,1
178596,1000,1
178692,1000,2
107727,1000,1
186134,1000,1
19779,1000,1
202806,1000,1
215352,1000,1
216503,1000,1
110980,1000,1
22949,1000,1
23209,1000,1
2369,1000,1
10137,1000,1
25863,1000,1
26574,1000,1
2732,1000,1
2949,1000,1
31290,1000,1
117103,1000,1
35795,1000,1
36661,1000,1
366676,1000,1
367165,1000,1
3781,1000,1
380067,1000,1
396611,1000,1
41,1000,1
46383,1001,1
4733,1001,1
54214,1001,1
54606,1001,1
55031,1001,1
63886,1001,1
12943,1001,1
74068,1001,1
7542,1001,1
131891,1001,1
78458,1001,1
78647,1001,1
8515,1001,1
15996,1001,1
160946,1001,1
16374,1001,1
10775,1001,1
18121,1001,1
20176,1001,1
11015,1001,1
21900,1001,1
233048,1001,1
24231,1001,1
244399,1001,1
24537,1001,1
253529,1001,1
26687,1001,1
27773,1001,1
29377,1001,1
2950,1001,1
345558,1001,1
35341,1001,1
4062,1001,1
123764,1001,1
449,1001,1
12469,1001,1
482927,1002,1
126051,1002,1
5020,1002,2
52,1002,1
5256,1002,1
58612,1002,1
6005,1002,2
65969,1002,1
68543,1002,1
129701,1002,1
7035,1002,2
72576,1002,1
72674,1002,1
78830,1002,1
13247,1002,1
91455,1002,1
9340,1002,2
94914,1002,1
134188,1002,1
13905,1002,1
139675,1002,1
10581,1002,1
147044,1002,1
150547,1002,1
10616,1002,1
167115,1002,1
107425,1002,1
176,1002,1
185729,1002,1
18612,1002,1
195632,1002,1
21436,1002,1
214509,1002,1
216503,1002,2
221281,1002,1
22949,1002,1
1116,1002,1
235937,1002,1
2369,1002,2
241580,1002,1
243321,1002,1
245758,1002,1
253244,1002,7
113164,1002,1
25863,1002,1
276885,1002,1
277370,1002,1
2972,1002,1
298197,1002,1
300172,1002,1
32239,1002,1
32413,1002,1
331815,1002,1
335064,1002,1
35795,1002,2
36261,1002,1
372967,1002,2
383994,1002,1
384308,1002,1
1217,1002,1
4124,1002,1
41343,1002,1
432976,1002,1
433097,1002,1
433292,1002,1
439451,1002,1
44179,1002,1
442392,1002,1
451728,1002,1
46312,1004,1
5149,1004,1
54085,1004,1
7040,1004,1
7072,1004,1
75166,1004,1
931,1004,1
19361,1004,1
239529,1004,1
114,1004,2
269845,1004,1
30443,1004,1
34298,1004,1
38094,1004,1
39968,1004,1
48474,1005,1
50737,1005,1
54256,1005,1
6369,1005,1
64389,1005,1
667,1005,1
7708,1005,1
88809,1005,1
8917,1005,1
9868,1005,1
136821,1005,1
14356,1005,1
149708,1005,1
15811,1005,1
158442,1005,2
167115,1005,1
17041,1005,1
17465,1005,1
109432,1005,1
196954,1005,1
2079,1005,1
20965,1005,1
245600,1005,1
246155,1005,1
25863,1005,1
27773,1005,3
281462,1005,1
31053,1005,1
32239,1005,6
345508,1005,1
36315,1005,1
372781,1005,3
380151,1005,1
3940,1005,1
40581,1005,1
4407,1005,1
44636,1005,1
449,1005,1
47291,1006,1
6735,1006,1
69748,1006,1
82665,1006,1
9598,1006,1
14356,1006,1
14396,1006,1
150504,1006,1
176,1006,1
1992,1006,2
2181,1006,2
2950,1006,2
2979,1006,1
301467,1006,1
41562,1006,1
467848,1007,1
469038,1007,1
47165,1007,3
47291,1007,1
475088,1007,1
476701,1007,1
477744,1007,1
48474,1007,1
49189,1007,1
125714,1007,1
12594,1007,1
4997,1007,5
5,1007,3
50737,1007,3
12672,1007,1
55354,1007,1
56374,1007,1
127877,1007,1
6005,1007,1
62993,1007,1
63253,1007,1
65926,1007,1
667,1007,2
6689,1007,2
103730,1007,1
73351,1007,1
73785,1007,1
73938,1007,1
7477,1007,1
75060,1007,2
75704,1007,1
7702,1007,1
131902,1007,1
81249,1007,1
83158,1007,1
83703,1007,1
85484,1007,1
9061,1007,1
935,1007,1
945,1007,1
9781,1007,5
9953,1007,1
133991,1007,1
13641,1007,1
13755,1007,1
141330,1007,1
143210,1007,1
146791,1007,1
147044,1007,1
147253,1007,1
15142,1007,1
154811,1007,1
157715,1007,1
15811,1007,2
167115,1007,2
169736,1007,1
171245,1007,1
172367,1007,1
107716,1007,1
185176,1007,1
185729,1007,1
1859,1007,1
191611,1007,1
108921,1007,1
194948,1007,1
109543,1007,1
19779,1007,1
199579,1007,1
200807,1007,1
205301,1007,1
20837,1007,1
101186,1007,1
209676,1007,1
211,1007,1
11016,1007,1
216503,1007,1
218015,1007,1
220072,1007,1
222026,1007,1
22949,1007,3
23114,1007,1
231142,1007,1
235,1007,1
23552,1007,1
112024,1007,1
112043,1007,2
239377,1007,1
241580,1007,1
242028,1007,1
25038,1007,1
253579,1007,2
113332,1007,1
257686,1007,1
25798,1007,1
26246,1007,3
2639,1007,1
26687,1007,3
2670,1007,1
270462,1007,1
275629,1007,1
114818,1007,1
28369,1007,1
284914,1007,1
289192,1007,1
2906,1007,1
115308,1007,1
301610,1007,1
3037,1007,1
305046,1007,1
30589,1007,1
311829,1007,1
31284,1007,1
31389,1007,1
31900,1007,1
117123,1007,2
32239,1007,13
331276,1007,1
117580,1007,1
336529,1007,1
33833,1007,1
33871,1007,1
34219,1007,1
344926,1007,1
347126,1007,1
349770,1007,1
35795,1007,1
359840,1007,1
367165,1007,2
119640,1007,1
37561,1007,1
38259,1007,1
385137,1007,1
387305,1007,1
391744,1007,2
393261,1007,1
39372,1007,2
4124,1007,1
4203,1007,1
423918,1007,1
42996,1007,1
44179,1007,1
458631,1007,1
461202,1008,1
46133,1008,1
472865,1008,1
125243,1008,1
50737,1008,1
54228,1008,1
5533,1008,1
5691,1008,1
58199,1008,1
58612,1008,1
59172,1008,1
60294,1008,1
62993,1008,1
6537,1008,1
67612,1008,1
6969,1008,1
705,1008,1
71559,1008,1
742,1008,1
75759,1008,2
77530,1008,1
79267,1008,1
80733,1008,1
8171,1008,1
85053,1008,1
8515,1008,1
87004,1008,1
87710,1008,1
88802,1008,1
95393,1008,1
136396,1008,1
140393,1008,1
14356,1008,1
1059,1008,1
150504,1008,1
15443,1008,1
15811,1008,1
160738,1008,1
1067,1008,1
167850,1008,4
169736,1008,1
175814,1008,1
181103,1008,1
107996,1008,1
190052,1008,1
192773,1008,1
193869,1008,1
1982,1008,1
1992,1008,1
207310,1008,1
211,1008,1
225903,1008,1
22704,1008,1
22949,1008,1
111819,1008,1
253885,1008,1
113275,1008,1
25805,1008,1
25863,1008,3
258887,1008,1
264601,1008,1
269282,1008,1
270283,1008,1
27773,1008,1
28170,1008,1
287606,1008,1
294790,1008,1
29853,1008,1
3037,1008,2
310043,1008,1
31396,1008,1
31879,1008,1
319506,1008,1
322108,1008,1
32239,1008,3
117123,1008,1
339902,1008,1
35341,1008,1
35504,1008,1
35775,1008,1
35795,1008,1
358345,1008,1
367165,1008,1
376812,1008,1
38091,1008,1
391744,1008,1
392483,1008,1
3940,1008,1
402745,1008,1
40571,1008,1
413825,1008,1
433367,1008,1
12435,1008,1
449,1008,2
453188,1008,1
462639,101,1
463,101,1
46312,101,1
4685,101,1
4777,101,1
4997,101,2
5,101,3
5014,101,2
50180,101,1
50737,101,6
52,101,1
52749,101,2
53508,101,1
5538,101,2
5592,101,1
127542,101,1
5691,101,1
570,101,10
5768,101,1
58612,101,12
6005,101,1
629,101,1
129,101,5
63886,101,3
65969,101,1
667,101,5
6776,101,1
6969,101,3
70301,101,1
705,101,2
71388,101,1
721,101,2
730,101,6
7808,101,2
80207,101,1
814,101,1
132,101,1
84669,101,1
8500,101,2
866,101,3
88802,101,3
94635,101,1
9781,101,3
13802,101,1
138621,101,1
14356,101,1
147044,101,1
1579,101,1
10616,101,2
15811,101,1
158442,101,1
106495,101,1
160156,101,1
160159,101,1
1653,101,1
167385,101,2
1067,101,2
167850,101,1
169736,101,1
169865,101,1
1718,101,1
1724,101,1
178,101,1
1859,101,2
186134,101,1
108850,101,1
19140,101,1
192,101,1
10909,101,1
19501,101,1
197879,101,1
1992,101,1
203,101,1
20965,101,1
2181,101,3
227922,101,1
22949,101,4
1116,101,1
235,101,5
2369,101,1
23972,101,2
24,101,1
2405,101,2
241580,101,11
24694,101,1
256489,101,1
25771,101,1
25798,101,1
264601,101,1
114,101,1
2769,101,1
283987,101,1
2937,101,1
29569,101,1
1158,101,1
2979,101,3
3037,101,1
30589,101,2
3073,101,1
30787,101,1
30982,101,1
117103,101,1
32239,101,4
3228,101,6
32290,101,3
33173,101,1
33833,101,1
34049,101,1
35,101,1
3550,101,1
35795,101,1
358677,101,1
11932,101,1
367165,101,2
367990,101,1
392425,101,1
39372,101,2
399038,101,1
404167,101,1
40581,101,1
41,101,1
428973,101,1
449,101,2
455,101,2
45659,101,1
458,101,1
935,1010,1
1138,1010,1
2670,1010,1
49542,1011,1
667,1011,1
7035,1011,1
14356,1011,1
6969,1012,1
7155,1012,1
72576,1012,1
7878,1012,1
85695,1012,1
13247,1012,1
13398,1012,1
172461,1012,1
175814,1012,1
178692,1012,1
185729,1012,1
19679,1012,1
25618,1012,1
325,1012,1
433292,1012,1
437225,1012,1
49542,1013,2
49758,1013,1
5014,1013,1
52726,1013,1
53455,1013,1
53508,1013,1
54214,1013,1
55600,1013,1
56234,1013,1
56440,1013,1
58612,1013,1
6045,1013,1
67132,1013,1
67529,1013,1
6969,1013,4
70334,1013,1
7155,1013,1
72216,1013,1
72576,1013,1
73191,1013,1
75166,1013,1
7808,1013,1
81249,1013,1
81372,1013,1
8238,1013,1
82519,1013,1
85695,1013,8
874,1013,1
8844,1013,1
88802,1013,1
9016,1013,2
13305,1013,1
92745,1013,1
9287,1013,1
94914,1013,1
98025,1013,1
98096,1013,1
134479,1013,1
1366,1013,1
138903,1013,1
146791,1013,1
147044,1013,3
147964,1013,1
149708,1013,1
150504,1013,1
151725,1013,1
10616,1013,1
158442,1013,10
1593,1013,1
167850,1013,2
16913,1013,1
169736,1013,1
17164,1013,1
17285,1013,2
175814,1013,1
176689,1013,1
176889,1013,2
107450,1013,1
178692,1013,11
182359,1013,1
186134,1013,1
192,1013,1
193872,1013,1
202806,1013,3
11015,1013,1
211771,1013,1
215352,1013,1
216503,1013,16
2176,1013,1
221266,1013,2
221281,1013,1
22949,1013,1
2355,1013,1
2369,1013,4
10127,1013,1
24694,1013,2
25798,1013,1
113894,1013,1
2647,1013,4
27968,1013,1
28369,1013,1
115070,1013,1
283843,1013,4
285352,1013,1
115155,1013,1
294611,1013,1
295286,1013,4
298346,1013,1
309043,1013,1
31053,1013,1
31290,1013,1
32239,1013,4
323845,1013,2
325,1013,1
330251,1013,1
336375,1013,2
11775,1013,1
348400,1013,1
11916,1013,1
35795,1013,2
11932,1013,1
367165,1013,1
367990,1013,1
119832,1013,1
380067,1013,5
416003,1013,1
420599,1013,1
421472,1013,1
421483,1013,1
12414,1013,1
43856,1013,1
442088,1013,1
449,1013,3
12469,1013,1
5197,1014,1
721,1014,1
9585,1014,1
14356,1014,1
211,1014,1
2692,1014,1
54296,1015,1
57770,1015,1
58035,1015,1
58612,1015,1
62789,1015,1
646,1015,1
65969,1015,1
72576,1015,1
86380,1015,1
13480,1015,1
14356,1015,2
14615,1015,1
147044,1015,1
150078,1015,1
16981,1015,1
192827,1015,1
19779,1015,1
1992,1015,3
241580,1015,1
243321,1015,1
25798,1015,1
26053,1015,1
26246,1015,1
264884,1015,1
27968,1015,1
2877,1015,1
2910,1015,1
29112,1015,1
294611,1015,1
30405,1015,1
305,1015,1
348400,1015,1
34864,1015,1
35795,1015,1
37006,1015,1
382887,1015,1
430777,1015,1
46312,1018,1
46531,1018,1
124963,1018,1
4770,1018,1
49542,1018,1
4982,1018,1
103537,1018,1
5113,1018,1
5522,1018,1
127795,1018,1
58612,1018,1
6005,1018,2
61218,1018,2
61821,1018,1
6186,1018,1
629,1018,1
64171,1018,1
6450,1018,1
65969,1018,1
662,1018,2
6758,1018,1
6781,1018,1
7035,1018,1
72216,1018,1
73477,1018,1
790,1018,1
81022,1018,1
81372,1018,1
84117,1018,1
8547,1018,1
8973,1018,1
92460,1018,1
9868,1018,1
13541,1018,1
139634,1018,1
140444,1018,1
140554,1018,1
14356,1018,1
145951,1018,1
14895,1018,1
1543,1018,1
155853,1018,1
1067,1018,1
17056,1018,1
173003,1018,1
176689,1018,1
17722,1018,1
182373,1018,1
1859,1018,2
188,1018,1
194948,1018,1
1992,1018,1
209468,1018,1
214,1018,1
220595,1018,1
2224,1018,1
11112,1018,1
2299,1018,1
235,1018,2
2373,1018,1
114,1018,4
26246,1018,4
272701,1018,1
295286,1018,1
3037,1018,1
305,1018,1
31053,1018,1
32883,1018,1
33871,1018,1
35,1018,1
35795,1018,1
36760,1018,1
367890,1018,1
391167,1018,1
3940,1018,1
40955,1018,2
41,1018,1
4203,1018,1
4271,1018,1
449,1018,2
473791,102,1
48474,102,2
51073,102,1
510987,102,1
52726,102,2
5691,102,1
5768,102,1
58612,102,1
5938,102,1
63731,102,1
64171,102,1
65926,102,2
65969,102,1
66,102,1
6807,102,1
68186,102,1
68484,102,1
6969,102,4
71986,102,1
75328,102,1
75668,102,1
75967,102,1
77050,102,1
7765,102,1
78177,102,1
79863,102,1
80300,102,1
81118,102,1
8500,102,1
8698,102,1
8851,102,1
88802,102,1
91455,102,1
945,102,1
96410,102,1
98096,102,2
9993,102,1
134479,102,1
135238,102,1
137741,102,1
10494,102,1
139249,102,1
139276,102,1
141067,102,1
142662,102,2
147405,102,1
148251,102,1
1059,102,1
150,102,1
150547,102,1
150936,102,1
154031,102,1
10616,102,5
158442,102,2
106529,102,1
164083,102,1
165947,102,1
175725,102,1
176,102,1
177270,102,1
178692,102,1
18200,102,1
187800,102,1
188464,102,1
18887,102,1
192,102,1
193850,102,1
109159,102,1
196592,102,1
20275,102,1
204080,102,1
2080,102,1
21436,102,1
21591,102,1
216208,102,1
216503,102,1
216975,102,1
111026,102,1
222474,102,1
11112,102,1
230052,102,1
235040,102,1
2369,102,4
23926,102,1
239729,102,1
246313,102,1
246791,102,1
248043,102,1
11316,102,1
113164,102,1
253244,102,10
259203,102,1
261605,102,1
2647,102,2
265110,102,1
267266,102,1
114264,102,1
281763,102,1
285292,102,1
288878,102,1
289390,102,1
115287,102,1
292215,102,1
115606,102,1
2972,102,1
298197,102,1
299605,102,1
11630,102,1
117103,102,1
32290,102,2
325,102,3
33032,102,1
33833,102,1
34401,102,1
344926,102,3
3575,102,1
35795,102,10
361434,102,1
361632,102,1
36261,102,1
367165,102,1
371454,102,1
372740,102,1
372967,102,9
384194,102,1
38788,102,1
388269,102,1
394677,102,1
121525,102,1
396336,102,1
403037,102,1
413241,102,1
41476,102,1
415242,102,1
427692,102,1
433292,102,1
43483,102,1
43566,102,1
441157,102,1
442392,102,1
449,102,2
459652,102,1
124963,1022,1
61218,1022,1
71760,1022,1
73679,1022,1
7808,1022,1
935,1022,1
135808,1022,1
147044,1022,1
154470,1022,1
160793,1022,1
161312,1022,1
188189,1022,1
202806,1022,1
212123,1022,1
22949,1022,1
249267,1022,1
25126,1022,1
255194,1022,1
26246,1022,1
27773,1022,1
449,1022,1
48274,1023,1
10359,1023,1
57920,1023,1
64379,1023,1
69032,1023,1
8570,1023,1
9598,1023,1
2355,1023,1
2732,1023,1
289,1023,1
3183,1023,1
12435,1023,1
124506,1023,1
449,1023,1
57576,1024,1
70874,1024,1
721,1024,1
742,1024,1
75060,1024,1
132,1024,1
133031,1024,1
13464,1024,1
14356,1024,1
149708,1024,1
19019,1024,1
225099,1024,1
257805,1024,1
33833,1024,1
367165,1024,1
39372,1024,1
420614,1024,1
4618,1027,1
103139,1027,1
46270,1027,1
46312,1027,4
46531,1027,1
46754,1027,1
47206,1027,1
125003,1027,1
47291,1027,3
47343,1027,4
4776,1027,1
4777,1027,1
47941,1027,1
48025,1027,1
48474,1027,1
4862,1027,1
48864,1027,1
490003,1027,1
49189,1027,3
492,1027,1
4923,1027,8
4937,1027,6
49445,1027,1
49542,1027,2
497359,1027,1
4980,1027,3
4982,1027,1
5,1027,2
5011,1027,1
50272,1027,1
50274,1027,1
50395,1027,1
50425,1027,1
50737,1027,2
5076,1027,1
50907,1027,1
50995,1027,1
5102,1027,1
126395,1027,1
5149,1027,21
5185,1027,1
5197,1027,2
52136,1027,1
52599,1027,2
5261,1027,1
12692,1027,1
529,1027,1
53319,1027,2
5338,1027,1
53455,1027,2
53498,1027,3
127104,1027,1
53571,1027,1
53649,1027,2
53738,1027,1
5408,1027,1
54187,1027,1
54228,1027,2
54256,1027,2
54298,1027,2
5484,1027,3
55,1027,1
55037,1027,1
5538,1027,1
55822,1027,2
5592,1027,1
56,1027,1
103630,1027,1
127458,1027,1
5614,1027,1
5633,1027,1
56577,1027,1
567,1027,1
5691,1027,8
570,1027,2
103663,1027,1
5768,1027,1
12786,1027,1
5786,1027,1
58,1027,1
5840,1027,1
58612,1027,16
12824,1027,3
588,1027,1
12827,1027,2
59292,1027,2
59378,1027,1
59676,1027,19
12846,1027,1
59879,1027,1
6005,1027,3
6045,1027,1
60560,1027,1
607,1027,1
12864,1027,3
61218,1027,6
6161,1027,1
61899,1027,1
6222,1027,1
62483,1027,1
627,1027,2
63025,1027,3
6341,1027,1
129,1027,1
64171,1027,4
6418,1027,1
64205,1027,1
64389,1027,3
6450,1027,5
6475,1027,1
652,1027,1
65492,1027,1
65646,1027,1
6576,1027,1
65942,1027,1
66,1027,1
6650,1027,3
6651,1027,2
667,1027,11
6689,1027,1
66948,1027,2
67045,1027,1
12943,1027,3
6735,1027,2
67560,1027,1
68186,1027,1
68188,1027,1
68569,1027,2
68807,1027,1
6898,1027,1
1296,1027,1
6965,1027,1
6969,1027,4
69743,1027,1
69748,1027,1
7035,1027,14
70630,1027,1
13003,1027,1
70874,1027,1
71313,1027,1
71397,1027,1
7155,1027,1
71679,1027,1
71699,1027,1
71884,1027,1
72216,1027,3
72589,1027,1
13049,1027,1
730,1027,1
7304,1027,1
73107,1027,1
73128,1027,1
73938,1027,1
74068,1027,1
7412,1027,1
7463,1027,1
13073,1027,1
75060,1027,2
75077,1027,1
13096,1027,1
75444,1027,1
7567,1027,1
75704,1027,1
75967,1027,1
76117,1027,1
7616,1027,1
13177,1027,1
7808,1027,2
78090,1027,1
78383,1027,1
78407,1027,1
7892,1027,1
79386,1027,1
80525,1027,1
132,1027,5
8119,1027,1
81372,1027,6
814,1027,1
81566,1027,1
81650,1027,1
8207,1027,1
82196,1027,1
8238,1027,1
82665,1027,2
829,1027,2
83068,1027,1
83703,1027,3
83941,1027,2
84024,1027,1
84481,1027,1
103730,1027,3
8500,1027,2
85053,1027,2
8515,1027,4
8529,1027,1
85695,1027,2
8570,1027,2
861,1027,1
8642,1027,1
13247,1027,1
866,1027,3
8664,1027,1
87329,1027,1
8749,1027,1
8822,1027,1
8844,1027,2
8851,1027,2
890,1027,1
89682,1027,1
91073,1027,1
9184,1027,1
9302,1027,2
9308,1027,1
93125,1027,1
934,1027,1
93479,1027,1
935,1027,5
9417,1027,1
94704,1027,1
94914,1027,1
9578,1027,1
95785,1027,1
9598,1027,16
133826,1027,1
96420,1027,1
9701,1027,5
9717,1027,1
133848,1027,1
98616,1027,1
98669,1027,1
99229,1027,1
9924,1027,1
9953,1027,2
13398,1027,1
133993,1027,1
13451,1027,1
13480,1027,1
134964,1027,1
1352,1027,2
13570,1027,6
136072,1027,1
136192,1027,1
13709,1027,1
1372,1027,1
137216,1027,1
137280,1027,1
137449,1027,1
13751,1027,1
137741,1027,1
137827,1027,2
138472,1027,1
139634,1027,1
10494,1027,3
140611,1027,1
141228,1027,1
141518,1027,1
142019,1027,3
10579,1027,1
14294,1027,1
14356,1027,12
10581,1027,2
145,1027,1
14564,1027,1
145881,1027,1
146,1027,1
146194,1027,1
146791,1027,3
146980,1027,2
147044,1027,3
1059,1027,1
147336,1027,1
14782,1027,1
14795,1027,1
14830,1027,1
149024,1027,1
149708,1027,1
15023,1027,1
150504,1027,6
150902,1027,1
15113,1027,2
151875,1027,1
15196,1027,1
1543,1027,4
10616,1027,2
1550,1027,2
155835,1027,1
156238,1027,1
15635,1027,1
156568,1027,1
10068,1027,2
157182,1027,1
15811,1027,20
158410,1027,1
158442,1027,8
158892,1027,1
15898,1027,2
15909,1027,1
106495,1027,3
159981,1027,1
16036,1027,1
16037,1027,1
16109,1027,1
106632,1027,1
162622,1027,1
16395,1027,1
164083,1027,1
164383,1027,1
164891,1027,2
1067,1027,4
1654,1027,1
165415,1027,1
16581,1027,2
166815,1027,1
167115,1027,3
16747,1027,1
168187,1027,2
168614,1027,1
106728,1027,1
1689,1027,3
16902,1027,1
16961,1027,1
1068,1027,1
17,1027,1
17118,1027,1
1718,1027,1
10698,1027,2
17299,1027,1
17385,1027,1
173864,1027,1
174980,1027,1
100868,1027,1
175978,1027,1
176,1027,1
176483,1027,1
176889,1027,1
107450,1027,1
17722,1027,1
17739,1027,2
177437,1027,9
17789,1027,2
178596,1027,1
178692,1027,1
18052,1027,1
1078,1027,1
18112,1027,1
182026,1027,1
18247,1027,1
1826,1027,1
182714,1027,1
10790,1027,1
100957,1027,1
18491,1027,2
184942,1027,1
185140,1027,1
1859,1027,3
18612,1027,1
186129,1027,1
10857,1027,1
18643,1027,1
18665,1027,1
1867,1027,1
187642,1027,1
18887,1027,5
19053,1027,2
19083,1027,1
19129,1027,1
19421,1027,1
1943,1027,1
19466,1027,1
19467,1027,1
194948,1027,1
19501,1027,1
195570,1027,1
195768,1027,1
19610,1027,1
196247,1027,1
19779,1027,4
197910,1027,1
198090,1027,1
19874,1027,1
1990,1027,1
1992,1027,13
10963,1027,1
202806,1027,1
202816,1027,1
20381,1027,1
20396,1027,1
206432,1027,1
20661,1027,1
20965,1027,2
11015,1027,3
21054,1027,1
21115,1027,1
21153,1027,1
212123,1027,2
21322,1027,1
2138,1027,1
21436,1027,1
215459,1027,1
2159,1027,1
21591,1027,1
216503,1027,2
21679,1027,1
2171,1027,1
2176,1027,1
2181,1027,2
2191,1027,1
2192,1027,1
22035,1027,1
110950,1027,1
22205,1027,1
22263,1027,1
22298,1027,1
11112,1027,1
10021,1027,1
22859,1027,1
11122,1027,1
22908,1027,2
22949,1027,5
23,1027,1
2315,1027,1
23209,1027,1
232895,1027,1
2330,1027,2
23382,1027,1
1116,1027,2
234683,1027,1
235,1027,6
235185,1027,1
23539,1027,4
23583,1027,1
235881,1027,1
236,1027,2
2369,1027,1
237241,1027,1
237570,1027,1
23878,1027,1
112217,1027,1
2405,1027,1
24052,1027,1
240692,1027,1
24093,1027,1
241569,1027,1
242,1027,1
242849,1027,1
2432,1027,1
244948,1027,1
246313,1027,1
112879,1027,2
24950,1027,1
251,1027,1
25109,1027,1
251784,1027,1
2545,1027,1
256099,1027,2
25639,1027,1
25798,1027,2
258430,1027,1
25863,1027,3
259024,1027,1
25957,1027,1
260842,1027,1
26156,1027,1
26198,1027,1
26200,1027,1
26246,1027,1
114,1027,2
101437,1027,1
2647,1027,5
264884,1027,1
266012,1027,1
267,1027,1
2670,1027,1
26760,1027,1
26781,1027,2
2692,1027,1
269282,1027,1
270,1027,1
270297,1027,1
271,1027,1
2725,1027,2
2732,1027,1
114513,1027,1
27377,1027,1
274320,1027,1
275,1027,1
114660,1027,1
114698,1027,1
27773,1027,2
279377,1027,1
27968,1027,2
114818,1027,1
2805,1027,1
280731,1027,1
281043,1027,2
281546,1027,1
2827,1027,1
2833,1027,1
2834,1027,1
28369,1027,1
283843,1027,2
2841,1027,1
284690,1027,1
284925,1027,1
285292,1027,1
285450,1027,1
288817,1027,1
115155,1027,5
289,1027,2
29112,1027,1
29119,1027,1
115287,1027,1
29216,1027,1
101634,1027,1
29347,1027,1
29470,1027,1
2949,1027,1
2950,1027,1
295286,1027,4
2973,1027,2
298860,1027,1
115835,1027,1
30006,1027,1
3004,1027,1
300458,1027,1
116,1027,2
30306,1027,1
30405,1027,1
30441,1027,1
304825,1027,1
