-0.2697791	70442
-0.26959723	18654
-0.26908243	614327
-0.26844445	152371
-0.26666668	5675
-0.26617065	282753
-0.2658026	627043
-0.26575616	96967
-0.25777778	148638
-0.25777516	121698
-0.25688887	38162
-0.25607982	549504
-0.2551111	52963
-0.25012746	668645
-0.2488889	150476
-0.24800003	35488
-0.24639699	125111
-0.24088971	19898
-0.24032901	814
-0.24	7498
-0.23822223	29553
-0.23728123	664232
-0.23555556	16225
-0.23447832	54296
-0.23366429	60218
-0.22933333	119597
-0.22933333	65830
-0.22701988	451221
-0.224	584248
-0.224	17823
-0.22222222	500
-0.22133334	17764
-0.22133164	225432
-0.2211759	38780
-0.21955556	223484
-0.2176695	157144
-0.21599996	22108
-0.21558973	68142
-0.21511112	75014
-0.21155548	448944
-0.21066667	80605
-0.21037409	402870
-0.20933361	400
-0.208	287064
-0.20755556	41681
-0.20666666	46588
-0.20622222	253632
-0.20571326	80589
-0.20535918	62712
-0.20533334	235317
-0.20516312	21305
-0.204	125494
-0.20282033	309684
-0.20177777	202695
-0.19885357	2368
-0.1978559	1317
-0.19733334	19320
-0.19644445	63610
-0.19595134	492319
-0.1954599	38327
-0.1948255	442779
-0.19375248	223237
-0.19352677	540247
-0.19290006	26632
-0.192	727127
-0.19179717	390587
-0.191625	235567
-0.19027957	34074
-0.18987884	615
-0.18862222	196180
-0.1881424	64222
-0.188	85318
-0.18755555	28099
-0.18533334	270006
-0.18523447	124017
-0.18489414	21686
-0.18318889	449486
-0.18311112	179215
-0.1831111	41478
-0.18235697	427725
-0.18222599	119080
-0.18133333	92379
-0.18129532	10228
-0.1796211	398434
-0.17866667	4428
-0.17866667	37999
-0.178638	256792
-0.176	56313
-0.176	867
-0.17422222	488053
-0.17390972	12909
-0.17333333	271516
-0.17244445	144237
-0.17115214	18903
-0.1711111	383339
-0.17076123	74105
-0.17055556	72250
-0.17022222	6339
-0.16977778	64001
-0.16977778	203232
-0.16888888	122209
-0.168	139632
-0.16798958	572628
-0.16755556	19770
-0.16755556	87667
-0.16622223	247
-0.16622223	142300
-0.16533333	125392
-0.16533333	395879
-0.16533333	378558
-0.16533206	106159
-0.16488889	32850
-0.16444445	109404
-0.16355556	66718
-0.16355556	196125
-0.1631111	66447
-0.16299698	440926
-0.16284455	138547
-0.16266666	151651
-0.162	427653
-0.16177778	19901
-0.15953073	514192
-0.15911111	131
-0.15758333	73997
-0.15733333	176121
-0.15733333	168608
-0.15697795	286621
-0.156	5018
-0.15466666	16371
-0.15466666	23009
-0.15466666	169376
-0.1546657	626642
-0.15445283	565919
-0.15377778	581902
-0.15296441	23666
-0.15205735	38661
-0.152	80455
-0.152	41930
-0.15162273	51272
-0.15111111	226061
-0.14992963	38772
-0.14949942	503318
-0.14933333	678145
-0.14933333	9933
-0.14933333	34
-0.14853333	410390
-0.14755556	46930
-0.14755556	93457
-0.14752688	76203
-0.14666666	43621
-0.14666666	63270
-0.14577778	92556
-0.1448889	134
-0.1448889	171209
-0.14484756	110423
-0.14417778	175104
-0.14409831	10481
-0.144	171914
-0.144	80013
-0.144	62564
-0.144	266429
-0.14355555	206283
-0.14311111	94201
-0.14222223	109249
-0.14220475	55848
-0.14133333	56446
-0.1409855	16178
-0.14045857	49021
-0.14044444	3503
-0.14044444	308937
-0.14044444	11760
-0.14	171163
-0.13991112	187888
-0.13946007	206851
-0.13866666	6302
-0.13671064	207733
-0.13661112	510056
-0.13641445	206241
-0.13623188	16446
-0.13600032	632336
-0.136	172698
-0.136	65281
-0.136	298487
-0.13555555	126724
-0.13511111	125015
-0.13511111	452556
-0.13441484	500826
-0.13422222	784
-0.13422222	62001
-0.13395745	125529
-0.13379471	51984
-0.13374293	48299
-0.13355207	731779
-0.13333334	6723
-0.13333334	149054
-0.13333334	367963
-0.13333334	103915
-0.13333334	25785
-0.13333334	281293
-0.13333334	57572
-0.13333334	34214
-0.13333268	125844
-0.132	132965
-0.1315561	44418
-0.13111122	40779
-0.13111115	148095
-0.13085501	197001
-0.13067074	65476
-0.13066667	159007
-0.12978281	452071
-0.12888889	75454
-0.12833323	642007
-0.128	59458
-0.128	30742
-0.128	170348
-0.128	178712
-0.128	481
-0.128	217904
-0.128	107230
-0.12755555	85641
-0.1271111	17536
-0.1271111	81585
-0.1271111	9865
-0.1267744	690
-0.12658334	6522
-0.12611924	59632
-0.1261111	5980
-0.12577778	585307
-0.12533334	53822
-0.12533334	62833
-0.12533334	18523
-0.12533334	252612
-0.12517592	117127
-0.12444445	61567
-0.12444445	41332
-0.12362963	453411
-0.122666664	660155
-0.122666664	52584
-0.122666664	16042
-0.122666664	79715
-0.122666664	449103
-0.122666664	3841
-0.122666664	28496
-0.122666664	103896
-0.122666664	106351
-0.12265625	143140
-0.12244618	343964
-0.12177778	117015
-0.12154984	50108
-0.12088889	64086
-0.12088889	536704
-0.12088889	21321
-0.12061111	220464
-0.120343305	132517
-0.1202009	14685
-0.12011458	63681
-0.12002146	203301
-0.12	265644
-0.11927147	277421
-0.11911358	81824
-0.11911111	340156
-0.11911111	254156
-0.118666664	92019
-0.118	21953
-0.11753727	737039
-0.11733401	230476
-0.11733333	661424
-0.11733333	156296
-0.11733333	528101
-0.11733333	201780
-0.11733333	83026
-0.11733333	588695
-0.11733333	335124
-0.11733333	6033
-0.11733333	5558
-0.11733333	343768
-0.11733333	340965
-0.11733333	151488
-0.11666667	55606
-0.11660575	178503
-0.116222225	560952
-0.11555578	31618
-0.115555555	377050
-0.115555555	7477
-0.11511111	57620
-0.11511111	90045
-0.1146783	17249
-0.11466666	575
-0.11444444	691141
-0.11377904	1400
-0.11377778	372607
-0.11377778	49109
-0.11377778	28495
-0.11333334	104094
-0.112912245	562702
-0.11288889	33697
-0.11288889	1414
-0.11288889	12578
-0.11288889	318202
-0.11239339	208037
-0.112044446	592104
-0.112	79722
-0.112	125843
-0.112	87111
-0.112	202857
-0.112	356357
-0.112	155679
-0.112	18747
-0.112	8834
-0.112	184117
-0.112	27715
-0.112	549809
-0.112	66723
-0.112	341428
-0.11086012	136928
-0.110322595	133456
-0.11022222	432542
-0.110107526	68809
-0.10982227	335995
-0.10944466	628130
-0.10933334	3378
-0.10933334	174292
-0.10933334	84483
-0.10933334	75998
-0.10933334	1345
-0.10933334	331667
-0.10888889	89096
-0.10887576	525020
-0.108444445	503776
-0.108444445	289677
-0.10805029	62518
-0.108	4662
-0.108	197833
-0.10782817	549057
-0.10755555	230878
-0.10666667	65632
-0.10666667	120
-0.10666667	137655
-0.10666667	145444
-0.10666667	210914
-0.10666667	193807
-0.10666667	125280
-0.10666667	222348
-0.10666667	310180
-0.10666667	20119
-0.10632652	19486
-0.10577778	233687
-0.10577778	59551
-0.10577778	397485
-0.10565909	136365
-0.10555556	717225
-0.10520203	110341
-0.105055384	26601
-0.104888886	119534
-0.104888886	31081
-0.104888886	27213
-0.10477419	16584
-0.104555555	60868
-0.10442709	67909
-0.104	9606
-0.104	10290
-0.104	8653
-0.103111155	331353
-0.10311111	337785
-0.102677085	9017
-0.10266667	1441
-0.10266667	122505
-0.10222579	262287
-0.10222222	15518
-0.10222222	223655
-0.10222222	129058
-0.101778105	544167
-0.101333335	592925
-0.101333335	15795
-0.101333335	392719
-0.101333335	218961
-0.101333335	66843
-0.101333335	370398
-0.101333335	654386
-0.101333335	427818
-0.101333335	543325
-0.101333335	318973
-0.101333335	22381
-0.101333335	202574
-0.101333335	454037
-0.101333335	130452
-0.10133256	215298
-0.100888886	711305
-0.1008	68918
-0.100777775	527514
-0.100757584	67758
-0.1002531	28470
-0.09977778	531937
-0.09976366	256013
-0.09955555	34572
-0.09866667	5911
-0.09866667	20105
-0.09866667	143330
-0.09866667	38789
-0.09866667	35497
-0.09866667	87040
-0.09866667	464388
-0.09866667	330148
-0.09866667	189591
-0.09866667	51086
-0.09855556	75041
-0.09846406	659712
-0.098222226	636184
-0.09783685	341979
-0.09777778	36671
-0.09777778	171205
-0.09777778	1529
-0.09777778	28050
-0.09777778	204840
-0.09777772	244261
-0.09677419	8209
-0.09617612	503201
-0.096	39760
-0.096	152184
-0.096	109338
-0.096	38566
-0.096	430551
-0.096	42532
-0.096	67113
-0.096	381601
-0.096	530955
-0.096	219
-0.096	86452
-0.096	147241
-0.096	166655
-0.096	84501
-0.096	144531
-0.096	190425
-0.096	360423
-0.095466614	290099
-0.09533336	575228
-0.09511805	62340
-0.0951128	1784
-0.09511111	123077
-0.09509948	34145
-0.09422969	209913
-0.094222225	125612
-0.09422222	17467
-0.09333335	162391
-0.093333334	559007
-0.093333334	397481
-0.093333334	70540
-0.093333334	318246
-0.093333334	368242
-0.093333334	363200
-0.093333334	144526
-0.093333334	214646
-0.09332195	128463
-0.092808	66328
-0.09271171	252140
-0.092533335	704579
-0.09244444	47643
-0.09244444	70534
-0.0918687	66195
-0.09173335	155791
-0.09147076	30396
-0.09122222	501873
-0.09110851	650454
-0.09081797	71442
-0.09075	10622
-0.09066667	28440
-0.09066667	167468
-0.09066667	269880
-0.09066667	410045
-0.09066667	62440
-0.09066667	280667
-0.09066667	37411
-0.09066667	143989
-0.09066667	634082
-0.09066667	708061
-0.09066667	512727
-0.09066667	449845
-0.09066667	371559
-0.09066667	474549
-0.09066667	5435
-0.09066667	660023
-0.09066667	116590
-0.09066667	192269
-0.09066667	6588
-0.09066667	6586
-0.09066667	87447
-0.09066667	463289
-0.09066667	187424
-0.09066667	228709
-0.09066667	692
-0.09066667	25189
-0.09066667	279620
-0.09066667	525498
-0.09066667	39922
-0.09066667	236414
-0.09066667	105891
-0.09066667	12493
-0.09062248	56339
-0.089999996	250623
-0.089777775	22118
-0.089777775	436133
-0.089777775	533850
-0.089777775	306452
-0.08933333	252633
-0.089	157335
-0.088971324	99395
-0.0887742	462360
-0.088267185	19376
-0.08822222	534200
-0.08822222	612317
-0.088088974	603596
-0.08805511	271188
-0.088	425583
-0.088	15520
-0.088	73864
-0.088	24027
-0.088	157891
-0.088	239490
-0.088	2321
-0.08799933	20578
-0.087900706	512940
-0.08744445	471962
-0.08711111	142926
-0.08711111	492519
-0.08711111	89127
-0.08711111	260510
-0.08711111	295701
-0.087037034	58302
-0.08688889	46624
-0.086666666	35625
-0.086666666	150887
-0.086666666	440626
-0.08654167	93654
-0.08650008	19954
-0.086357705	183071
-0.08598899	204393
-0.08533333	30931
-0.08533333	3
-0.08533333	549915
-0.08533333	1792
-0.08533333	163682
-0.08533333	15569
-0.08533333	27864
-0.08533333	41118
-0.08533333	12473
-0.08533333	92349
-0.08533333	484434
-0.08533333	64968
-0.08533333	490950
-0.08533333	14168
-0.08533333	100963
-0.08533333	71159
-0.08533333	93411
-0.08533333	636363
-0.08533333	134425
-0.08533333	207175
-0.08533333	4834
-0.08533333	422650
-0.08533333	69576
-0.08533333	104542
-0.08533333	623598
-0.08533333	515407
-0.08462222	92874
-0.08444444	82477
-0.08444444	230698
-0.08444444	730908
-0.084443785	545085
-0.084221736	594642
-0.084	186193
-0.08377778	507654
-0.08358333	362951
-0.08355556	35401
-0.08355556	6676
-0.08348148	150367
-0.08339236	382579
-0.083333336	141512
-0.083111115	451805
-0.082666665	194
-0.082666665	243043
-0.082666665	170454
-0.082666665	454253
-0.082666665	91543
-0.082666665	359156
-0.082666665	107208
-0.082666665	68127
-0.082666665	548003
-0.082666665	28372
-0.08266603	409607
-0.08222222	526746
-0.082000084	69351
-0.08193492	8136
-0.08177778	244544
-0.08177778	53084
-0.08177778	250290
-0.08177778	166224
-0.08089583	463076
-0.08088889	87665
-0.080225475	300917
-0.08001279	21819
-0.08	156994
-0.08	591193
-0.08	145618
-0.08	118300
-0.08	30374
-0.08	206558
-0.08	516207
-0.08	163200
-0.08	471513
-0.08	132577
-0.08	147580
-0.08	9
-0.08	611156
-0.08	100306
-0.08	475296
-0.08	86
-0.08	68445
-0.08	133385
-0.08	3697
-0.08	332315
-0.08	66533
-0.08	258552
-0.08	118749
-0.08	124094
-0.08	189246
-0.08	165210
-0.08	77487
-0.08	4667
-0.08	285627
-0.08	12355
-0.08	47522
-0.08	124759
-0.08	131016
-0.08	368294
-0.08	50581
-0.08	590414
-0.08	2724
-0.08	47700
-0.08	96552
-0.08	106428
-0.08	161273
-0.08	27410
-0.07999917	284306
-0.079555556	37987
-0.079111114	246236
-0.079111114	481354
-0.079111114	20830
-0.07888886	739146
-0.07855511	390811
-0.07852	602774
-0.0784	1143
-0.07836111	162516
-0.078279465	440649
-0.078245334	147942
-0.07822222	59489
-0.07810753	37313
-0.07810753	165637
-0.07807428	452904
-0.078	393516
-0.077463545	380650
-0.077333465	597052
-0.07733333	151941
-0.07733333	453605
-0.07733333	38009
-0.07733333	6558
-0.07733333	442430
-0.07733333	86977
-0.07733333	671009
-0.07733333	9867
-0.07733333	601
-0.07733333	14629
-0.07733333	449818
-0.07733333	48546
-0.07733333	500340
-0.07688889	129597
-0.07688889	87165
-0.07676441	647197
-0.07644445	30163
-0.07644445	114429
-0.07644445	63588
-0.07644445	59347
-0.07644445	153040
-0.07644445	99584
-0.07644445	89437
-0.076	623086
-0.076	558679
-0.076	692871
-0.076	100325
-0.076	101064
-0.075555556	482917
-0.075333335	502340
-0.075333335	722558
-0.075165175	686615
-0.07488889	483234
-0.07467361	5466
-0.074666664	458413
-0.074666664	25311
-0.074666664	325272
-0.074666664	4694
-0.074666664	34579
-0.074666664	100945
-0.074666664	279762
-0.074666664	51566
-0.074666664	377937
-0.074666664	82140
-0.074666664	68612
-0.074666664	10958
-0.074666664	66751
-0.074666664	66183
-0.074666664	38336
-0.074666664	600258
-0.074666664	367748
-0.074666664	79636
-0.074666664	5458
-0.074666664	529
-0.074666664	162535
-0.074666664	17275
-0.074666664	140379
-0.074666664	92084
-0.074666664	16604
-0.074666664	128649
-0.074666664	163298
-0.074666664	454576
-0.074666664	259338
-0.074666664	73993
-0.074666664	451672
-0.074666664	453109
-0.074666664	528072
-0.074666664	483416
-0.074666664	4950
-0.074666664	427647
-0.074666664	39281
-0.074666664	299345
-0.074666664	5172
-0.074666664	67382
-0.074666664	79983
-0.074666664	150550
-0.074666664	594
-0.074666664	119731
-0.074666664	72471
-0.074666664	293312
-0.074666664	135818
-0.074666664	475756
-0.074666664	89244
-0.074666664	664012
-0.074666664	285609
-0.074666664	326670
-0.074666664	202677
-0.074666664	107726
-0.074666664	457061
-0.074666664	204653
-0.074666664	185117
-0.074666664	446682
-0.074666664	76808
-0.074666664	72679
-0.074666664	89058
-0.074666664	125264
-0.074666664	69810
-0.074666664	43174
-0.074666664	311151
-0.074666664	493826
-0.07405555	468204
-0.07399999	590131
-0.07395556	83771
-0.07378266	53146
-0.07377778	194424
-0.07356273	28039
-0.07333333	72535
-0.0730463	63126
-0.072913095	138908
-0.07288896	459654
-0.07288889	168156
-0.07288889	511258
-0.072628744	34182
-0.07244445	82395
-0.072333336	138284
-0.072333336	615914
-0.072	158572
-0.072	384590
-0.072	95458
-0.072	44542
-0.072	294916
-0.072	40372
-0.072	134035
-0.072	605132
-0.072	81161
-0.072	65245
-0.072	185952
-0.072	10998
-0.072	44122
-0.072	138472
-0.071833335	176565
-0.07178754	603905
-0.071666665	536494
-0.071652174	9372
-0.071602836	35478
-0.071555555	501184
-0.071428314	174362
-0.071333334	244350
-0.07129078	22588
-0.071139544	47409
-0.07111111	2214
-0.07111111	203601
-0.07111111	257290
-0.07105295	252853
-0.07101128	85469
-0.071	550810
-0.07066666	136881
-0.07066666	26498
-0.07066666	16695
-0.07066666	21730
-0.07044444	486050
-0.070221685	34329
-0.07	38028
-0.06983871	100480
-0.06981791	30996
-0.06967954	58546
-0.06956582	583453
-0.06951852	1148
-0.069334105	257897
-0.06933334	207813
-0.06933333	2465
-0.06933333	64903
-0.06933333	25071
-0.06933333	150210
-0.06933333	13177
-0.06933333	459888
-0.06933333	195144
-0.06933333	121073
-0.06933333	274371
-0.06933333	100489
-0.06933333	15832
-0.06933333	721633
-0.06933333	2093
-0.06933333	164227
-0.06933333	43036
-0.06933333	95336
-0.06933333	45496
-0.06933333	362682
-0.06933333	6253
-0.06933333	338442
-0.06933333	587521
-0.06933333	26114
-0.06933333	66356
-0.06933333	506349
-0.06933333	540780
-0.06933333	2271
-0.06933333	12917
-0.06933333	453440
-0.06933333	60980
-0.06933333	7809
-0.06933333	168522
-0.06933333	186276
-0.06933333	120206
-0.06933333	144433
-0.06933333	39628
-0.06933333	88647
-0.06933333	9206
-0.06933333	71240
-0.06933333	65951
-0.06933333	489546
-0.06933333	2988
-0.06933333	172319
-0.06933333	91598
-0.06933333	10607
-0.06933333	29284
-0.06933333	5065
-0.06933333	680825
-0.06933333	88976
-0.06933333	74059
-0.06933333	116
-0.06933333	154102
-0.06933333	666631
-0.06933333	153082
-0.06933333	10410
-0.06933333	165192
-0.06933333	337974
-0.06933333	91188
-0.06933333	17299
-0.06933333	128474
-0.06933333	111597
-0.06933333	9733
-0.06933333	21657
-0.06933333	551522
-0.06933333	441360
-0.06933333	210040
-0.06933333	225048
-0.06933333	689123
-0.06933333	450631
-0.06933333	224006
-0.06933333	1090
-0.06933333	90764
-0.06933333	213614
-0.06933333	68018
-0.06933333	79280
-0.06933333	472262
-0.06933333	105857
-0.06933333	78906
-0.06933333	25514
-0.06933333	493189
-0.06933333	339
-0.06933333	897
-0.06933333	113984
-0.06933333	152297
-0.06933333	75314
-0.06933333	245112
-0.06933333	257617
-0.06911111	611384
-0.06907302	8159
-0.06899999	325976
-0.06886804	76721
-0.068578124	3063
-0.068444446	30993
-0.068444446	143667
-0.06818105	432969
-0.0681684	503508
-0.068	730020
-0.068	915
-0.068	139370
-0.06791134	652686
-0.06769592	76878
-0.067555554	1732
-0.067555554	83
-0.067555554	42166
-0.067555554	444702
-0.067555554	154671
-0.067526884	89946
-0.067389056	23238
-0.06726123	57236
-0.067155555	591970
-0.06703675	187738
-0.06688889	59013
-0.06688889	649192
-0.06680724	31667
-0.06666667	96753
-0.06666667	164926
-0.06666667	33416
-0.06666667	285642
-0.06666667	173329
-0.06666667	852
-0.06666667	470594
-0.06666667	156650
-0.06666667	65852
-0.06666667	75755
-0.06666667	322511
-0.06666666	66757
-0.066666156	81757
-0.06653646	323396
-0.0665362	287571
-0.06653552	7117
-0.06642883	580174
-0.066422224	458036
-0.06625907	151868
-0.066083334	662404
-0.06577904	248914
-0.06577778	112705
-0.06577778	131506
-0.06577778	67925
-0.06577778	361547
-0.06577778	71863
-0.06577778	294120
-0.06577778	23932
-0.06577778	67663
-0.06577778	693460
-0.06577778	475672
-0.06533334	192050
-0.06533334	285418
-0.06533334	537196
-0.06533334	113115
-0.06533334	78613
-0.065111905	691880
-0.065066665	345588
-0.06488889	111563
-0.06488889	363346
-0.06488889	18531
-0.06477419	278693
-0.064666666	484952
-0.064666666	95337
-0.0646595	725683
-0.064517416	162616
-0.064173914	293426
-0.064	333287
-0.064	451335
-0.064	689070
-0.064	213550
-0.064	58023
-0.064	530918
-0.064	655011
-0.064	414963
-0.064	359530
-0.064	189907
-0.064	342319
-0.064	72003
-0.064	32667
-0.064	451593
-0.064	70599
-0.064	60431
-0.064	466720
-0.064	194899
-0.064	86586
-0.064	371020
-0.064	16736
-0.064	656
-0.064	202217
-0.064	539774
-0.064	2281
-0.064	216398
-0.064	43950
-0.064	126198
-0.064	314329
-0.064	74789
-0.064	68078
-0.064	470837
-0.064	166903
-0.064	68151
-0.064	275883
-0.064	57101
-0.064	419924
-0.064	95391
-0.064	154180
-0.064	282018
-0.064	515146
-0.064	124076
-0.064	162174
-0.064	530205
-0.064	2075
-0.064	994
-0.064	435160
-0.064	191527
-0.064	449507
-0.064	461394
-0.064	14487
-0.064	197828
-0.064	73287
-0.064	388382
-0.064	175739
-0.064	65858
-0.064	288821
-0.064	347506
-0.064	40423
-0.064	21711
-0.064	4109
-0.064	597213
-0.064	27770
-0.064	38617
-0.064	66000
-0.064	130937
-0.064	129116
-0.064	597979
-0.064	457901
-0.064	111959
-0.064	66914
-0.064	173195
-0.064	292394
-0.064	147858
-0.064	336112
-0.064	47642
-0.064	20034
-0.064	150174
-0.064	36433
-0.064	284126
-0.064	64605
-0.064	20989
-0.064	150487
-0.064	455511
-0.064	138407
-0.064	358
-0.064	691216
-0.064	52243
-0.064	436891
-0.064	464507
-0.064	195950
-0.064	360293
-0.064	323031
-0.064	492054
-0.064	289190
-0.064	231098
-0.064	301648
-0.064	15719
-0.06399194	48624
-0.063898146	721747
-0.06355555	356688
-0.06333333	566305
-0.06322228	531920
-0.06311111	512086
-0.06311111	379440
-0.06311111	143678
-0.06298785	151253
-0.06284332	95488
-0.06269031	143292
-0.06266667	33019
-0.062444445	475223
-0.0624	100965
-0.06233391	308759
-0.062270835	55253
-0.062222224	8865
-0.062222224	740928
-0.062107526	18170
-0.062	149582
-0.061997395	617536
-0.06188889	611285
-0.06155556	676541
-0.061555557	698690
-0.061333332	365441
-0.061333332	54981
-0.061333332	361991
-0.061333332	57586
-0.061333332	65200
-0.061333332	563545
-0.061333332	94421
-0.061333332	81805
-0.061333332	2034
-0.061333332	531387
-0.061333332	61708
-0.061333332	123381
-0.061333332	243639
-0.061333332	34805
-0.061333332	453805
-0.061333332	112418
-0.061333332	249743
-0.061333332	145241
-0.061333332	119578
-0.061333332	64241
-0.061333332	27826
-0.061333332	448045
-0.061333332	1385
-0.061333332	19558
-0.061333332	235441
-0.061333332	48563
-0.061333332	78691
-0.061333332	364156
-0.06132829	657597
-0.061325848	224004
-0.06122222	689107
-0.0611736	285779
-0.06111111	521709
-0.061049644	75565
-0.060985506	115904
-0.06088889	601993
-0.06088889	161872
-0.0608	297046
-0.060777776	739516
-0.06071778	563585
-0.060666665	111910
-0.060666665	480579
-0.06050179	100
-0.0605	111085
-0.060444444	104695
-0.060444444	321754
-0.060444444	514355
-0.060444444	20872
-0.060444444	135540
-0.060444444	417
-0.060444444	95254
-0.060444444	9540
-0.060444444	195988
-0.060333334	36434
-0.060326375	105587
-0.060216893	29757
-0.06	130649
-0.059777778	5238
-0.059555557	40931
-0.059555557	125453
-0.059555557	124432
-0.059555557	283950
-0.059421875	169473
-0.059416667	124845
-0.059416667	362973
-0.05938281	17640
-0.059333332	576861
-0.059333332	521452
-0.05911487	337844
-0.05911113	127923
-0.059	331861
-0.058724012	282831
-0.058667317	578144
-0.058666665	138408
-0.058666665	235665
-0.058666665	584922
-0.058666665	108702
-0.058666665	356243
-0.058666665	348438
-0.058666665	164473
-0.058666665	55099
-0.058666665	7654
-0.058666665	141452
-0.058666665	225444
-0.058666665	416556
-0.058666665	485261
-0.058666665	2471
-0.058666665	225613
-0.058666665	230684
-0.058666665	81648
-0.058666665	84959
-0.058666665	25764
-0.058666665	348351
-0.058666665	303088
-0.058666665	645
-0.058666665	625244
-0.058666665	458554
-0.058666665	53896
-0.058666665	369946
-0.058666665	613973
-0.058666665	78352
-0.058666665	11002
-0.058666665	101822
-0.058666665	66707
-0.058666665	31712
-0.058666665	129784
-0.058666665	17647
-0.058666665	2573
-0.058666665	614422
-0.058666665	290515
-0.058666665	109413
-0.058666665	359856
-0.058666665	236773
-0.058666665	313973
-0.058666665	539184
-0.058666665	5996
-0.058666665	154129
-0.058666665	138266
-0.058666665	78730
-0.058666665	361040
-0.058666665	327095
-0.058666665	65359
-0.058666665	18345
-0.058666665	112512
-0.058666665	207442
-0.058666665	86544
-0.058666665	440087
-0.058666665	59621
-0.058666665	361332
-0.058666665	100233
-0.058666665	48029
-0.058666665	72964
-0.058666665	271388
-0.058666665	126491
-0.058666665	8425
-0.058666665	65468
-0.058666665	553943
-0.058666665	61935
-0.058666665	22413
-0.058666665	132894
-0.058666665	516217
-0.058666665	122699
-0.058666665	176885
-0.058666665	206141
-0.058666665	221957
-0.058666665	39105
-0.058666665	31427
-0.058666665	38579
-0.058666665	226884
-0.058666665	37084
-0.058666665	547015
-0.058666665	525070
-0.058666665	19569
-0.058666665	87409
-0.058666665	98790
-0.058666665	317241
-0.058666665	179324
-0.058666665	140742
-0.058666665	487004
-0.058666665	178532
-0.058666665	184217
-0.058666665	49910
-0.058666665	6229
-0.058666665	2964
-0.058666665	776
-0.058666665	461825
-0.058666665	61408
-0.058666665	63456
-0.058666665	314362
-0.058666665	506956
-0.058666665	17626
-0.058666665	291199
-0.058666665	672223
-0.058666665	101591
-0.058666665	454930
-0.058666665	333424
-0.058666665	80638
-0.058666665	362722
-0.058666665	190133
-0.058666665	124640
-0.058666665	462673
-0.058666665	362745
-0.058666665	284224
-0.058666665	41791
-0.058666665	31450
-0.058666665	214421
-0.058666665	132262
-0.058666665	168033
-0.058666665	100090
-0.058666665	646349
-0.058666665	140617
-0.058666665	32135
-0.058666665	449555
-0.058666665	153907
-0.058666665	49255
-0.058666665	197941
-0.058666665	58202
-0.058666665	62808
-0.058666665	34452
-0.058666665	49412
-0.058666665	458572
-0.058666665	91506
-0.058666665	7079
-0.058666665	482768
-0.058666665	66810
-0.058666665	49390
-0.058666665	78174
-0.058666665	181274
-0.058666665	70910
-0.058666665	173220
-0.058666665	129985
-0.058666665	467901
-0.058666665	72099
-0.058666665	43077
-0.058666665	602035
-0.058666665	318784
-0.058666665	159833
-0.058666665	36573
-0.058666665	137588
-0.058666665	229274
-0.058666665	663333
-0.058666665	258616
-0.058666665	156339
-0.058666665	393400
